timestamp,open,high,low,close,volume
1610582400000,147.39,156.89,143.55,152.5,2033762.60027
1610668800000,152.46,155.74,130.0,143.65,2104225.5121
1610755200000,143.66,152.59,139.28,143.52,1784053.82975
1610841600000,143.52,147.0,136.22,142.8,1379082.3792
1610928000000,142.78,154.99,138.44,151.96,1644947.14813
1611014400000,151.97,166.02,150.18,151.86,2288798.47777
1611100800000,151.85,156.15,138.4,149.69,2037654.31965
1611187200000,149.67,150.25,125.64,129.72,2176119.47889
1611273600000,129.7,141.85,122.7,137.66,1979078.0056
1611360000000,137.65,143.52,135.05,137.67,969988.56158
1611446400000,137.66,142.65,133.73,141.01,917459.85058
1611532800000,141.01,147.87,136.62,137.07,1380902.3935
1611619200000,137.07,139.76,127.85,134.67,1093141.08136
1611705600000,134.69,134.96,118.13,122.44,1240323.68178
1611792000000,122.45,135.84,120.74,133.27,1074760.50528
1611878400000,133.25,145.5,131.44,134.65,2193040.3844
1611964800000,134.67,136.23,128.02,133.36,1215569.95596
1612051200000,133.35,135.06,125.67,129.36,917993.35191
1612137600000,129.37,136.63,125.95,132.0,1167609.37029
1612224000000,131.99,145.82,131.87,141.98,1884558.49538
1612310400000,141.96,156.7,141.92,155.93,1820822.28924
1612396800000,155.94,158.68,141.03,145.07,1766938.56965
1612483200000,145.05,156.93,143.45,155.05,1572009.29596
1612569600000,155.05,164.27,149.82,155.57,1879526.24312
1612656000000,155.57,157.29,145.23,150.76,1259975.92894
1612742400000,150.76,169.38,147.76,167.28,1894490.90608
1612828800000,167.28,184.49,164.22,181.49,1981149.12366
1612915200000,181.52,195.17,169.57,181.56,2781973.96254
1613001600000,181.59,193.59,175.72,183.62,1664189.0877
1613088000000,183.62,199.84,176.75,196.69,1946870.34253
1613174400000,196.71,229.07,191.45,225.76,2843517.28691
1613260800000,225.77,230.77,208.11,213.49,1765475.48101
1613347200000,213.47,219.99,185.31,207.83,2173405.17958
1613433600000,208.03,222.48,200.1,210.26,1660812.39786
1613520000000,210.23,237.75,203.37,237.49,1839179.97093
1613606400000,237.39,239.18,221.0,226.59,1580820.71
1613692800000,226.58,241.92,220.06,236.5,1402427.87852
1613779200000,236.45,247.04,214.02,226.65,1701950.27455
1613865600000,226.77,233.78,220.06,227.13,1268407.03046
1613952000000,227.17,227.39,180.0,208.32,2556958.2216
1614038400000,208.1,208.8,157.29,177.34,3669737.32689
1614124800000,177.35,189.46,169.08,181.43,1827554.60176
1614211200000,181.43,205.21,175.0,179.36,1961972.0422
1614297600000,179.36,182.86,162.74,170.25,2180233.25143
1614384000000,170.2,180.48,167.13,171.76,1113606.4401
1614470400000,171.75,173.42,152.88,165.22,1682228.22219
1614556800000,165.27,176.46,163.3,175.89,1216268.49518
1614643200000,175.9,185.32,170.69,179.08,1441741.00235
1614729600000,179.06,196.49,176.79,187.64,1873295.01116
1614816000000,187.7,194.4,176.83,180.67,1485337.09208
1614902400000,180.66,183.57,168.5,180.23,1182501.69882
1614988800000,180.21,184.67,174.68,182.85,935959.9679
1615075200000,182.86,192.24,182.25,190.75,820418.23901
1615161600000,190.75,195.28,179.58,191.85,1171979.04352
1615248000000,191.86,205.0,188.92,203.81,1279698.49896
1615334400000,203.8,208.0,191.47,200.29,1422079.58464
1615420800000,200.29,203.54,191.03,201.36,981380.1209
1615507200000,201.37,224.23,198.41,220.84,2081683.73697
1615593600000,220.8,230.23,212.7,226.06,1330663.68103
1615680000000,226.08,228.12,213.84,213.94,806542.74173
1615766400000,214.0,222.58,197.56,200.59,1413381.72445
1615852800000,200.59,205.53,191.15,201.6,1063051.80222
1615939200000,201.61,206.94,194.13,205.98,885644.66746
1616025600000,205.96,208.25,199.13,199.7,774419.42586
1616112000000,199.72,205.0,195.81,199.96,536877.41275
1616198400000,199.96,206.1,198.82,200.17,473637.43878
1616284800000,200.16,202.0,192.0,195.31,581731.80679
1616371200000,195.33,199.0,184.42,185.67,725506.72916
1616457600000,185.69,189.44,181.12,185.83,638849.27686
1616544000000,185.82,197.17,172.0,176.05,1189902.97985
1616630400000,176.05,179.03,167.86,171.53,956666.86464
1616716800000,171.53,183.82,171.44,183.45,721838.20194
1616803200000,183.44,186.12,177.75,184.06,475886.83873
1616889600000,184.06,187.29,180.0,184.24,380545.16211
1616976000000,184.22,197.6,182.45,193.73,904774.30423
1617062400000,193.73,200.09,190.34,195.74,932290.6498
1617148800000,195.71,198.99,187.0,196.7,698229.63786
1617235200000,196.69,205.0,194.0,202.86,876741.40869
1617321600000,202.87,213.77,200.78,211.46,942970.73038
1617408000000,211.44,217.97,194.85,195.23,956126.60492
1617494400000,195.17,204.92,192.22,202.21,565154.10714
1617580800000,202.24,225.47,198.07,221.48,1329743.7613
1617667200000,221.48,244.59,212.97,237.04,2444849.53403
1617753600000,236.96,242.99,210.77,219.05,2263475.4652
1617840000000,219.22,228.21,216.89,226.11,1074942.89645
1617926400000,226.17,228.99,218.72,221.12,688918.8215
1618012800000,221.13,257.0,219.16,256.34,1859281.88304
1618099200000,256.55,263.62,244.77,252.31,1890765.80129
1618185600000,252.35,259.94,240.01,244.42,1370860.1631
1618272000000,244.44,273.54,244.36,267.59,1931888.55344
1618358400000,267.61,283.0,255.0,278.86,1989435.79148
1618444800000,278.8,290.9,266.0,285.63,1409760.53776
1618531200000,285.64,317.09,265.5,308.43,3150447.99928
1618617600000,308.39,335.69,296.75,300.86,2574519.6355
1618704000000,300.87,304.83,231.1,273.36,3346589.56812
1618790400000,273.35,284.39,250.21,261.38,1973511.87573
1618876800000,261.47,272.8,234.31,260.68,2111225.32553
1618963200000,260.73,277.0,250.75,257.69,1841080.20554
1619049600000,257.63,289.61,239.0,252.5,2858792.51437
1619136000000,252.6,257.15,206.89,241.31,2866031.89172
1619222400000,241.31,241.41,220.34,224.75,1152968.01885
1619308800000,224.76,235.8,210.73,223.88,928460.2198
1619395200000,223.9,248.2,221.24,247.42,1236470.27391
1619481600000,247.4,263.15,243.63,259.77,1114182.69248
1619568000000,259.77,266.94,247.58,258.51,1014038.43734
1619654400000,258.5,262.89,248.16,255.31,877558.7853
1619740800000,255.31,273.58,252.61,271.13,1037748.69625
1619827200000,271.14,278.58,265.9,276.78,759685.23196
1619913600000,276.77,277.47,264.7,268.88,656429.21428
1620000000000,268.83,299.72,268.44,294.87,1427253.57143
1620086400000,294.73,327.68,270.0,305.23,3939316.56899
1620172800000,305.24,360.0,300.52,356.04,3748897.98686
1620259200000,356.03,364.93,318.0,354.67,2752093.00755
1620345600000,354.52,374.5,333.33,344.89,2822668.46597
1620432000000,344.89,356.68,334.0,347.1,1327716.1907
1620518400000,347.17,389.0,333.51,387.8,2292100.05852
1620604800000,387.77,413.49,333.68,358.89,3830553.73813
1620691200000,358.93,379.72,345.0,377.6,2031121.35038
1620777600000,377.8,394.37,301.0,310.4,2537826.91562
1620864000000,310.4,332.73,291.0,317.95,2979065.55728
1620950400000,317.95,338.85,307.96,326.23,1482325.51445
1621036800000,326.24,332.0,296.17,300.3,1486176.50537
1621123200000,300.22,323.95,279.66,295.89,1693568.12752
1621209600000,295.89,296.34,261.27,281.53,2079261.84526
1621296000000,281.38,317.97,278.32,293.98,2558765.69804
1621382400000,293.98,300.31,147.0,185.93,6731555.34383
1621468800000,186.31,225.0,166.45,210.74,4269465.92695
1621555200000,210.66,219.12,156.56,179.97,2998819.79591
1621641600000,179.97,184.44,161.61,169.32,1983438.52337
1621728000000,169.3,176.26,118.03,142.39,3854006.12408
1621814400000,142.52,185.37,139.54,185.32,2491240.93285
1621900800000,185.32,194.61,167.15,183.76,1974384.43463
1621987200000,183.89,204.13,179.42,198.91,1540975.47323
1622073600000,198.92,209.0,180.39,194.32,1457775.38448
1622160000000,194.31,198.88,165.5,177.33,2118247.13851
1622246400000,177.3,188.69,157.65,164.01,1554075.0432
1622332800000,164.04,181.1,155.11,170.51,1123365.50693
1622419200000,170.48,188.5,163.5,187.97,1242054.05369
1622505600000,188.01,193.16,175.82,182.99,1081241.44408
1622592000000,183.05,191.34,178.27,187.14,976844.03214
1622678400000,187.18,197.78,181.95,193.5,1079806.82442
1622764800000,193.52,193.81,168.95,178.44,1130262.18071
1622851200000,178.46,185.49,167.32,172.94,846082.98073
1622937600000,172.95,179.96,172.02,176.41,677386.36378
1623024000000,176.42,182.22,160.25,161.95,1035822.82509
1623110400000,161.92,164.48,144.89,160.63,1417289.87647
1623196800000,160.64,173.3,152.31,172.56,1139739.36054
1623283200000,172.54,174.61,162.12,168.16,878866.63371
1623369600000,168.18,173.78,160.55,162.83,928611.54446
1623456000000,162.84,164.3,154.14,161.8,653167.31003
1623542400000,161.81,171.59,156.42,170.85,573493.90783
1623628800000,170.85,179.99,166.34,179.89,802051.95645
1623715200000,179.88,181.2,172.15,175.15,654352.05304
1623801600000,175.16,177.31,164.23,166.57,761479.45263
1623888000000,166.56,173.4,162.81,167.08,559434.62367
1623974400000,167.13,167.43,151.2,156.34,800699.30384
1624060800000,156.33,160.88,152.31,152.49,523073.02283
1624147200000,152.51,156.18,143.75,154.88,611253.37603
1624233600000,154.87,155.5,123.91,124.46,1492819.3793
1624320000000,124.38,133.03,104.92,119.64,2255757.11457
1624406400000,119.69,133.75,115.49,129.1,1020444.64312
1624492800000,129.13,137.36,123.71,134.58,660335.54019
1624579200000,134.59,138.45,124.31,125.0,764515.33892
1624665600000,125.03,129.44,118.67,126.89,871924.09227
1624752000000,126.81,132.67,124.66,132.6,573388.24688
1624838400000,132.57,139.55,129.89,137.69,703645.47159
1624924800000,137.68,149.18,137.24,144.2,898148.69711
1625011200000,144.23,146.94,136.01,144.26,629619.41847
1625097600000,144.31,144.31,133.99,137.02,539535.2997
1625184000000,137.01,138.97,130.6,136.85,467041.14947
1625270400000,136.87,141.37,134.57,140.17,351451.49767
1625356800000,140.19,148.1,136.88,144.95,443949.92264
1625443200000,144.96,145.03,133.84,137.71,561680.84949
1625529600000,137.76,142.73,135.6,138.87,530800.52733
1625616000000,138.86,142.93,136.87,137.41,520913.20131
1625702400000,137.38,137.74,127.77,132.15,645442.57112
1625788800000,132.11,135.85,126.0,134.58,527547.82163
1625875200000,134.54,136.82,130.32,133.99,365844.86832
1625961600000,133.99,136.48,132.08,134.28,324968.57149
1626048000000,134.28,139.75,131.82,133.38,670917.62355
1626134400000,133.32,134.61,129.35,131.44,454856.67168
1626220800000,131.45,132.42,123.59,131.07,538916.43958
1626307200000,131.06,133.13,121.93,125.86,494375.7243
1626393600000,125.88,127.87,120.38,120.65,422183.01506
1626480000000,120.66,122.92,117.68,119.95,425298.69428
1626566400000,120.0,124.05,116.23,119.17,430985.21457
1626652800000,119.16,120.75,111.82,113.13,493082.96266
1626739200000,113.14,115.09,103.83,107.29,766236.24738
1626825600000,107.31,119.24,105.05,117.74,682039.47283
1626912000000,117.77,122.0,115.61,120.67,464759.47146
1626998400000,120.69,124.78,117.02,124.24,404160.06952
1627084800000,124.27,127.7,123.29,125.99,432891.78019
1627171200000,126.0,127.99,123.51,127.68,392963.87036
1627257600000,127.64,140.47,126.85,131.06,1052092.77379
1627344000000,131.06,135.12,127.27,134.74,607384.02252
1627430400000,134.73,142.0,132.39,140.42,729936.12774
1627516800000,140.48,143.0,136.55,141.44,542641.00192
1627603200000,141.44,145.88,135.86,145.51,605847.24082
1627689600000,145.51,146.6,141.83,144.37,388737.61543
1627776000000,144.35,149.78,138.04,140.31,584699.77102
1627862400000,140.31,145.93,138.76,141.35,419849.68249
1627948800000,141.32,143.24,135.6,138.49,402821.08451
1628035200000,138.49,144.5,135.54,142.57,486488.33119
1628121600000,142.57,145.19,136.12,143.53,615027.38819
1628208000000,143.51,150.9,141.73,147.95,685973.67511
1628294400000,147.93,156.39,147.06,155.92,878574.53896
1628380800000,155.92,157.63,147.0,149.69,700140.23658
1628467200000,149.69,170.78,145.15,166.31,1165618.32076
1628553600000,166.27,168.28,158.79,165.38,894686.73503
1628640000000,165.38,176.07,164.23,170.6,914647.0176
1628726400000,170.57,179.74,160.77,165.38,987267.21224
1628812800000,165.41,184.57,164.0,183.31,1122682.76822
1628899200000,183.32,185.11,174.62,182.76,944596.30069
1628985600000,182.78,186.55,175.18,184.6,948648.90733
1629072000000,184.59,189.03,176.35,177.93,898330.4154
1629158400000,177.96,184.38,168.01,168.61,781038.75082
1629244800000,168.6,174.54,162.92,166.65,694819.54486
1629331200000,166.64,175.82,162.66,175.59,682216.29479
1629417600000,175.57,184.11,174.11,183.59,708140.15383
1629504000000,183.59,184.48,176.52,179.63,644225.29965
1629590400000,179.57,189.6,178.38,185.91,935874.98336
1629676800000,185.85,191.94,183.61,187.01,877311.28336
1629763200000,186.98,188.64,172.25,173.42,780692.69421
1629849600000,173.39,179.0,169.06,177.75,617983.0803
1629936000000,177.76,180.18,164.9,167.7,568905.75324
1630022400000,167.7,176.35,165.0,176.2,456121.02531
1630108800000,176.2,177.1,171.3,175.6,316185.26963
1630195200000,175.7,182.6,173.1,174.3,547343.58554
1630281600000,174.4,176.5,166.5,167.3,468119.396
1630368000000,167.4,175.4,165.6,171.5,553621.007
1630454400000,171.6,182.8,168.5,180.9,692302.294
1630540800000,180.9,187.9,179.4,183.3,683639.85445
1630627200000,183.4,217.7,179.8,212.9,2071663.63126
1630713600000,212.9,225.2,208.4,211.9,1448417.53392
1630800000000,212.0,232.56,210.5,232.2,1007949.97992
1630886400000,232.2,232.3,214.8,219.4,1001710.493
1630972800000,219.4,221.9,162.1,178.5,2026882.59263
1631059200000,178.4,189.0,169.3,179.7,1419232.641
1631145600000,179.7,188.6,176.5,180.5,896655.718
1631232000000,180.5,187.4,170.7,174.1,721100.842
1631318400000,174.1,186.2,173.4,178.6,551963.071
1631404800000,178.6,186.2,175.1,183.0,564714.696
1631491200000,183.1,240.0,170.7,179.4,5437062.6741
1631577600000,179.4,189.0,176.1,183.1,1091279.997
1631664000000,183.0,192.1,179.6,189.0,745508.059
1631750400000,189.1,195.4,181.5,185.2,935286.231
1631836800000,185.2,190.5,177.5,180.0,566767.069
1631923200000,180.0,185.8,177.9,181.4,372409.224
1632009600000,181.3,181.7,172.5,175.6,364865.775
1632096000000,175.6,176.0,153.3,157.2,1300459.67767
1632182400000,157.2,162.3,144.7,148.5,988169.63393
1632268800000,148.6,161.8,145.3,161.4,822665.566
1632355200000,161.4,165.0,157.1,163.9,559513.522
1632441600000,163.9,166.6,141.6,152.1,1236046.28455
1632528000000,152.0,155.9,148.8,151.0,622457.078
1632614400000,150.9,153.4,141.9,150.7,837958.065
1632700800000,150.7,154.9,144.8,145.0,463173.188
1632787200000,145.0,149.0,140.0,140.6,551914.7719
1632873600000,140.5,150.4,139.7,144.7,505249.15568
1632960000000,144.8,154.5,143.9,153.3,505878.24
1633046400000,153.2,168.1,151.1,166.2,701432.917
1633132800000,166.1,172.8,164.4,168.9,427845.773
1633219200000,168.9,175.0,165.7,170.5,437060.787
1633305600000,170.5,170.9,161.3,167.5,586624.931
1633392000000,167.5,175.4,166.6,173.8,622714.612
1633478400000,173.7,183.0,163.8,178.5,967921.404
1633564800000,178.5,187.0,173.4,178.6,866672.447
1633651200000,178.6,183.4,174.4,175.9,697493.034
1633737600000,175.9,182.9,174.4,179.9,445979.888
1633824000000,179.9,184.0,174.0,174.8,559785.153
1633910400000,174.8,185.4,172.0,179.1,679614.987
1633996800000,179.2,179.2,166.3,172.6,708173.9
1634083200000,172.6,179.7,167.6,177.6,657952.562
1634169600000,177.7,186.7,176.9,181.3,746399.181
1634256000000,181.3,193.0,176.4,189.6,1143344.438
1634342400000,189.7,192.6,185.0,186.0,576811.605
1634428800000,186.0,188.1,176.4,183.7,475002.963
1634515200000,183.8,187.6,178.5,185.6,591931.083
1634601600000,185.5,191.6,183.1,188.8,598824.688
1634688000000,188.8,209.4,185.6,207.3,1121684.82
1634774400000,207.4,214.7,195.2,196.8,1129324.235
1634860800000,196.8,201.5,187.9,191.0,731846.105
1634947200000,191.0,198.0,188.7,196.3,413109.664
1635033600000,196.3,199.9,185.2,190.4,568204.06
1635120000000,190.4,197.4,189.6,195.5,435121.822
1635206400000,195.5,199.4,190.3,197.6,571152.655
1635292800000,197.5,205.0,171.1,179.3,1380721.926
1635379200000,179.2,194.5,177.6,189.8,722390.735
1635465600000,189.8,198.7,188.1,196.7,581094.6
1635552000000,196.7,197.3,186.6,190.2,415371.62
1635638400000,190.2,195.2,186.7,191.9,514684.875
1635724800000,191.9,201.2,187.8,197.6,656176.592
1635811200000,197.6,204.9,195.1,200.9,589454.742
1635897600000,200.9,209.3,197.4,207.3,839855.941
1635984000000,207.3,207.3,196.1,202.6,592543.494
1636070400000,202.6,203.3,196.7,198.9,454701.028
1636156800000,198.9,201.1,191.0,197.6,420636.051
1636243200000,197.6,202.1,196.9,202.0,351383.08
1636329600000,202.1,229.7,202.0,229.0,1380080.247
1636416000000,229.0,274.6,226.5,262.0,3256268.81184
1636502400000,262.0,295.7,251.6,260.4,3733558.8607
1636588800000,260.3,274.2,250.5,262.3,1666490.106
1636675200000,262.2,282.7,243.7,251.2,2414623.352
1636761600000,251.1,264.2,245.2,257.7,1167201.211
1636848000000,257.7,279.7,248.4,279.3,1358747.997
1636934400000,279.3,281.5,259.0,263.0,1155933.609
1637020800000,263.0,263.3,222.5,230.2,2396155.13
1637107200000,230.4,235.4,217.6,229.6,1422751.183
1637193600000,229.6,232.4,199.4,204.2,1689641.574
1637280000000,204.1,221.3,199.5,217.9,1040819.801
1637366400000,217.9,227.8,212.4,226.8,841347.754
1637452800000,226.8,230.8,219.6,221.1,698329.313
1637539200000,221.2,221.7,205.2,209.1,865031.634
1637625600000,209.1,218.8,205.1,216.2,709895.649
1637712000000,216.2,217.7,205.9,212.2,586526.86
1637798400000,212.2,229.8,210.7,222.9,892094.61
1637884800000,223.0,224.9,190.0,195.7,1536691.461
1637971200000,195.7,201.0,190.6,195.1,524367.982
1638057600000,195.0,199.9,182.0,199.5,723846.344
1638144000000,199.5,209.5,194.9,205.5,810923.688
1638230400000,205.5,219.9,197.4,207.8,1032919.457
1638316800000,207.8,217.8,205.1,208.8,674057.314
1638403200000,208.7,210.1,199.9,203.5,562121.73
1638489600000,203.5,208.1,179.3,188.0,825086.4
1638576000000,188.0,189.3,129.3,162.7,2758066.76925
1638662400000,162.7,165.0,148.0,156.3,1075867.598
1638748800000,156.3,164.5,141.3,161.3,1097434.113
1638835200000,161.3,165.8,158.2,161.8,672241.01
1638921600000,161.8,170.3,155.8,165.1,890527.252
1639008000000,165.2,167.1,151.1,151.3,648228.982
1639094400000,151.4,159.8,147.5,148.3,704610.428
1639180800000,148.4,159.5,145.7,158.0,558649.677
1639267200000,158.0,162.9,153.2,159.0,382460.669
1639353600000,158.9,159.9,142.7,144.6,628722.159
1639440000000,144.6,151.9,142.9,150.4,511641.769
1639526400000,150.3,155.0,141.7,153.6,611833.278
1639612800000,153.5,156.7,148.5,148.9,434853.361
1639699200000,148.9,150.3,141.2,144.1,472455.023
1639785600000,144.1,150.3,142.8,148.6,300448.219
1639872000000,148.6,161.1,147.6,153.2,738406.682
1639958400000,153.2,157.4,145.2,152.6,550918.769
1640044800000,152.7,156.4,149.1,154.7,375493.205
1640131200000,154.8,160.2,152.9,155.4,414964.85
1640217600000,155.4,165.2,153.0,163.6,521673.021
1640304000000,163.6,166.8,160.1,161.2,411411.856
1640390400000,161.2,163.6,157.3,157.8,456068.094
1640476800000,157.8,158.4,152.6,155.7,887961.059
1640563200000,155.8,161.3,154.4,155.9,464363.98
1640649600000,155.9,156.0,144.5,145.7,679901.014
1640736000000,145.6,151.0,143.9,145.5,444947.628
1640822400000,145.5,150.0,142.7,148.0,318121.046
1640908800000,147.9,152.7,143.7,146.3,344892.41
1640995200000,146.2,151.0,146.1,150.8,225155.54
1641081600000,150.8,153.4,147.8,151.2,228350.087
1641168000000,151.1,151.2,146.0,148.5,291038.873
1641254400000,148.4,151.7,145.2,146.5,331705.663
1641340800000,146.5,150.0,129.8,135.4,601964.057
1641427200000,135.3,138.1,132.4,135.9,531427.357
1641513600000,135.9,136.5,125.9,131.4,733975.31191
1641600000000,131.4,134.8,124.8,129.4,450291.35478
1641686400000,129.4,132.6,127.7,130.9,321828.343
1641772800000,130.8,131.5,120.7,126.5,621002.30603
1641859200000,126.6,133.5,125.7,131.6,396300.22
1641945600000,131.6,142.3,130.8,141.9,387745.567
1642032000000,142.0,142.4,134.6,136.7,462389.154
1642118400000,136.7,146.7,135.8,144.7,588107.752
1642204800000,144.7,150.7,144.0,147.7,461786.036
1642291200000,147.6,149.0,143.2,146.4,323952.665
1642377600000,146.4,153.9,144.1,151.2,809014.895
1642464000000,151.1,153.4,138.6,141.5,605404.359
1642550400000,141.4,143.0,133.2,136.2,437642.165
1642636800000,136.2,142.9,128.8,129.7,404805.365
1642723200000,129.6,131.1,109.8,114.5,1024703.15234
1642809600000,114.5,117.0,96.3,108.4,1345786.1907
1642896000000,108.4,112.8,105.6,112.3,588082.317
1642982400000,112.3,112.3,97.5,109.5,1098206.519
1643068800000,109.6,109.9,105.1,107.8,589373.563
1643155200000,107.9,116.5,104.6,106.9,774954.382
1643241600000,107.0,110.0,102.8,106.9,563991.766
1643328000000,106.8,110.0,105.2,109.4,463842.238
1643414400000,109.5,112.4,107.5,110.8,345775.899
1643500800000,110.9,112.2,107.0,108.6,276376.291
1643587200000,108.5,111.3,104.3,109.5,447814.467
1643673600000,109.4,116.9,108.2,115.0,597661.679
1643760000000,115.1,116.0,107.3,108.3,512026.267
1643846400000,108.3,111.1,105.4,111.0,380748.903
1643932800000,110.9,121.5,108.7,121.3,649501.138
1644019200000,121.3,123.8,118.8,121.7,442597.015
1644105600000,121.8,128.0,120.5,127.6,415141.018
1644192000000,127.5,139.9,125.0,137.4,694509.795
1644278400000,137.4,142.9,130.4,133.7,974024.21
1644364800000,133.6,141.0,132.0,140.1,615072.437
1644451200000,140.0,143.8,134.0,134.6,722895.221
1644537600000,134.5,134.8,124.8,125.6,536508.563
1644624000000,125.6,127.6,120.8,126.7,328295.304
1644710400000,126.7,128.9,123.5,125.6,261891.161
1644796800000,125.6,127.0,121.4,124.6,311463.001
1644883200000,124.6,132.6,123.9,131.5,372015.055
1644969600000,131.6,131.8,125.4,127.7,325088.116
1645056000000,127.8,129.0,114.8,116.3,535445.236
1645142400000,116.3,123.6,114.1,114.9,686552.347
1645228800000,114.9,117.2,113.0,115.5,361933.434
1645315200000,115.5,115.8,108.4,110.6,468241.931
1645401600000,110.6,114.5,102.0,102.8,631230.777
1645488000000,102.7,107.9,100.2,107.4,537388.743
1645574400000,107.4,111.5,104.9,105.4,432495.97
1645660800000,105.3,111.0,90.0,104.1,1288797.47718
1645747200000,104.2,110.7,101.5,109.2,604602.878
1645833600000,109.2,115.0,106.6,108.2,456598.44
1645920000000,108.1,110.2,101.1,102.9,417924.626
1646006400000,102.9,113.9,101.2,113.7,574622.74
1646092800000,113.7,116.0,109.4,112.5,601477.274
1646179200000,112.5,114.7,109.1,110.3,513465.217
1646265600000,110.3,113.0,107.9,111.7,638112.361
1646352000000,111.7,112.7,99.0,101.0,635993.785
1646438400000,101.0,105.4,99.4,104.9,298763.798
1646524800000,104.9,106.0,100.6,101.1,312844.282
1646611200000,101.1,103.9,96.2,98.4,518690.842
1646697600000,98.3,102.6,97.8,100.7,489539.231
1646784000000,100.8,109.3,100.4,106.9,548748.759
1646870400000,106.9,107.1,99.5,102.5,544448.846
1646956800000,102.6,107.0,99.6,104.6,462322.473
1647043200000,104.6,108.0,104.5,105.6,273690.902
1647129600000,105.5,107.4,101.0,101.7,267778.849
1647216000000,101.7,106.4,100.8,105.6,461259.961
1647302400000,105.5,108.6,102.4,106.8,455884.752
1647388800000,106.9,112.2,105.6,111.4,627565.504
1647475200000,111.3,111.7,108.5,110.2,315598.565
1647561600000,110.2,113.0,107.7,111.9,362061.811
1647648000000,111.8,117.3,111.4,116.8,455077.798
1647734400000,116.8,118.5,111.3,114.9,456736.029
1647820800000,114.9,116.8,113.1,116.0,414783.622
1647907200000,116.1,123.7,115.6,122.7,613158.765
1647993600000,122.7,124.5,118.5,122.4,404116.575
1648080000000,122.5,127.7,120.0,126.5,494673.517
1648166400000,126.4,127.3,121.5,123.9,388911.114
1648252800000,124.0,125.6,121.9,124.8,222339.521
1648339200000,124.8,129.8,123.2,129.7,360946.115
1648425600000,129.7,132.6,126.7,127.6,485087.181
1648512000000,127.6,132.0,127.0,130.1,402240.888
1648598400000,130.0,134.1,125.8,131.1,469285.075
1648684800000,131.1,132.9,121.1,123.8,925439.976
1648771200000,123.9,126.4,119.1,124.8,459214.201
1648857600000,124.8,128.3,123.5,124.8,446188.67
1648944000000,124.9,129.5,123.6,128.7,304078.019
1649030400000,128.8,128.9,121.2,124.8,459946.591
1649116800000,124.8,127.3,122.5,122.7,266800.707
1649203200000,122.8,123.2,111.4,111.7,609814.446
1649289600000,111.6,115.0,110.1,114.1,302722.598
1649376000000,114.0,115.3,109.6,110.7,361955.502
1649462400000,110.7,113.0,110.0,112.7,192659.628
1649548800000,112.7,114.5,110.0,110.3,201089.865
1649635200000,110.3,110.7,101.8,102.4,440456.851
1649721600000,102.5,105.8,101.7,104.8,298962.751
1649808000000,104.9,110.8,103.9,110.5,389766.945
1649894400000,110.6,112.4,105.9,107.3,323593.487
1649980800000,107.3,112.9,107.0,111.0,303062.025
1650067200000,111.0,114.9,110.1,114.3,256441.818
1650153600000,114.3,115.1,108.2,108.8,275657.857
1650240000000,108.8,111.5,105.2,111.3,433957.577
1650326400000,111.3,114.2,110.6,113.8,267982.503
